sentence_id,transcript_id,timestamp,speaker,sentence
201,EN2001a,00:31:31,Speaker B,"Yeah. Should be, yeah."
202,EN2001a,00:31:36,Speaker E,"So if this lazy loading works, then this should definitely fit into I mean not memory then because it wouldn't all be in memory at the same time. So if we just have those sort of that information like a long list of all the utterances slash segments and like short or smaller lists which give weight to them."
203,EN2001a,00:31:56,Speaker E,"And even though probably if there's a lot of over-head in having two different files, we can probably merge the weights into it off-line. You know what I mean, like if if there's a lot of bureaucracy involved with having two different trees and whether one ties to the other because the one has the weight for the other, then it's probably quicker to just"
204,EN2001a,00:32:11,Speaker D,But why don't we just write it as a new X_M_L_ file? Can NITE handle just loading arbitrary uh new like attributes and stuff?
205,EN2001a,00:32:21,Speaker D,"I mean, I would have thought they'd make it able to."
206,EN2001a,00:32:23,Speaker E,"Yeah, I thought that was the whole beauty that like you can just make a new X_M_L_ file and sort of tie that to the other and and it tre"
207,EN2001a,00:32:29,Speaker D,So why do we need to have two X_M_L_ trees in memory at once?
208,EN2001a,00:32:32,Speaker E,"Oh yeah. So no, I didn't I didn't mean tree. No. No. I meant just like handling two different files internally. Sort of c I was just thinking you know like if if the overhead for having the same amount of data coming from two d files instead of from one file is massive"
209,EN2001a,00:32:46,Speaker E,"then it would probably be for us easy to just like off-line put the the weight into into the file that has the segments, uh yeah, segments slash utterances already. But that we can figure out I mean if it's going horrendously wrong."
210,EN2001a,00:33:00,Speaker D,"The other thing is that would mean we'd be using their parser as well, which means we wouldn't have to parse anything, which be quite nice. 'Cause their parser is probably much faster than anything we've come up with anyway."
211,EN2001a,00:33:10,Speaker E,"Yeah. Yeah, no, we'd we'd be completely using like the whole infrastructure and basically just I mean the main difference really between our project and theirs really is that we load a different part of the data. But otherwise we're doing it the same way that they are doing it. So we just we're sort of running different types of queries on it. We in a sense we I think we are running queries, it's not just about um what we load and what we don't load, but we're l running queries in the sense that we dynamically select by by weights, don't we? That we have to check how fast that is, like to say give us all the ones that whether that works with their query language, whether that's too many results and whether we shou"
212,EN2001a,00:33:50,Speaker E,"You know, if 'cause if it i let's say I mean if if their query language is strange and if it would return b ten million results and it can't handle it, then we can just write our individual components in the way that they know which what the threshold is. So they still get all the data and just they internally say oh no, this is less than three and I'm not gonna display it or something."
213,EN2001a,00:34:11,Speaker D,"Yeah, I mean we can process it in chunks if it gets too big basically. We can just process it all in chunks if it gets too big to load it into memory."
214,EN2001a,00:34:17,Speaker E,"Yeah. No. I'm just thinking for this whole thing of like a different level, sort of cutting out different different pieces, whether we do that through a query where we say give us everything that's ab above this and this weight, or whether we skip the same infrastructure, but every individual module like the player and the display say like they still get sort of all the different utterances, uh all the different pieces, but they say oh, this piece I leave out, because it's below the current threshold level."
215,EN2001a,00:34:42,Speaker D,I think we probably want to store Sorry. I think we probably want to store um a hierarchical information density as well. So like an informan mation density score for each meeting and each topic segment. 'Cause otherwise we'd be recalculating the same thing over and over and over again.
216,EN2001a,00:35:01,Speaker A,"Yeah, that'd be much more efficient to do that. Yeah."
217,EN2001a,00:35:04,Speaker D,And that will obviously make it much easier to display.
218,EN2001a,00:35:08,Speaker E,When do we need the one for the meet
219,EN2001a,00:35:11,Speaker D,"Well it may not for the whole meeting, but like"
220,EN2001a,00:35:13,Speaker E,"Okay. Yeah, I guess for the so when we have the display, will we display the whole series. Then if we have for the individual topic segments within the meetings if we have ready calculated disp um measures, then we don't have to sort of extract that data from the individual utterances. Yeah, and that's also fairly easy to store along with our segments, isn't it. For the segments, are we extracting some type of title for them that we craft with some fancy algorithm or manually or we're just taking the single most highly valued key-word utterance for the segment heading?"
221,EN2001a,00:35:44,Speaker D,"Well, we can start off"
222,EN2001a,00:35:47,Speaker D,like that. Well I was gonna start off I've v got sort of half-way through implementing one that does just I_D_F_.
223,EN2001a,00:35:55,Speaker D,And then just I can change that to work on whatever.
224,EN2001a,00:35:58,Speaker E,Hmm. It's probably like in in the end probably it wouldn't be the best thing if it's just the high most highly ranked phrase or key-word because like for example for an introduction that would most definitely not be anything that has any title anywhere similar to introduction or something.
225,EN2001a,00:36:11,Speaker D,And it should be weighted by stuff like the hot spots and um the key-words in the search and stuff like that.
226,EN2001a,00:36:19,Speaker E,"Also like for this part, maybe if we go over it with named entity in the end, if I mean w if one of the people doing DIL has some named entity code to spare, and just like at least for the for sort of for finding topics, titles for for segments, just take a named entity which has a really high, what's it called, D_F_I_D_F_, whatever. 'Cause you'd probably be quite likely if they're talking about a conference or a person, that that would be a named entity which is very highly fr um frequented in that part."
227,EN2001a,00:36:47,Speaker D,Did he not say something about named entities? So I thought he said there wasn't very many.
228,EN2001a,00:36:51,Speaker E,"Yeah, he said they're quite sparse. So that basically was don't bother basing too much of your general calculation on it. But like especially if they're sparse, probably individual named entities which describe what a what a segment is about would probably be quite good. Like if there's some name of some conference, they would could probably say that name of the conference quite often, even though he's right that they make indirect references to it. Anyway Sorry?"
