sentence_id,turn_id,speaker,timestamp,sentence,selected_label,notes
32033,IS1006a,Speaker A,00:06:53,"No, because you think, why not.",Discussion,
24412,IN1007,Speaker A,00:28:04,"He has all kinds of speech recognition results, right. It was the first time you start using the cluster, I remember, or some some parallel processing. That was a big thing here.",Discussion,
15946,ES2011c,Speaker A,00:15:16,"Yeah, that you can flip over, yeah, yeah.",Discussion,
19935,ES2016a,Speaker C,00:06:31,one thing I thought of with the remote control is you always lose 'em.,Information,
10720,ES2005d,Speaker A,00:05:19,A a more friendly type of,Discussion,
46950,TS3010d,Speaker D,00:05:34,"And in the end, we will c count an average",Discussion,
7562,ES2002b,Speaker D,00:26:50,"And like on the means b Since we're on the topic of the technology, are there any like what are our options? Alright, what's what i in Is this the only way that we go about it, or are there other thin",Discussion,
36893,TS3004c,Speaker C,00:01:39,I received an email with a few possibilities on the materials. So I'll discuss them with you. Yeah.,Information,
7008,EN2009d,Speaker B,00:48:28,"Okay, so w all I'm I'm doing is kind of worrying out loud about all the things that will happen that we'll miss by th a simple view of for example regions and looking at at triangle one. When is triangle one not triangle one anymore. does it s keep its identity.",Information,
18931,ES2015a,Speaker A,00:11:27,It looks kinda like a person.,Discussion,
30358,IS1003d,Speaker A,00:30:11,The thing now is to to sell it.,Information,
1069,EN2001d,Speaker D,00:02:02,"That's Vera's data on the display. But the segments are just made up, aren't they.",Information,
41083,TS3006d,Speaker C,00:16:41,We went straight into finance?,Discussion,
36453,TS3004a,Speaker C,00:18:09,"Yeah, and and you just have normal batteries that you can recharge and just put it in the station, or you can change your batteries, so.",Discussion,
29615,IS1003b,Speaker B,00:23:56,"the global usage, so if people don't have the technology.",Discussion,
10447,ES2005c,Speaker A,00:18:43,"Okay so, here are a a plastic,",Information,
15553,ES2011a,Speaker A,00:10:19,", I don't know what these mean because I didn't actually make the slide-show. Experience with remote control. So I guess we have to reflect on our experiences with remote controls to decide what we would like to see in a convenient, practical,",Decision,
15025,ES2010b,Speaker A,00:27:29,"Y right, right right right. That one?",Discussion,
11811,ES2006d,Speaker B,00:25:28,"Yeah, I think Jen wants it to vibrate.",Discussion,
17657,ES2013d,Speaker B,00:18:57,We have the worry about how robust it will be if it's it's curved as a banana but spongy. I think yeah.,Discussion,
48789,TS3012b,Speaker A,00:39:24,"small buttons here for some extra functions, so if your basic function's here, we should like we decided before, programmes up and down,",Decision,
12762,ES2007d,Speaker A,00:17:17,"Oh no I thi I put it in one of my e-mails that I sent off. that, you know, it's marketable in the sense that it's whilst all these other remotes actually do give you repetitive strain injury, our one does the complete opposite, you know, so that's something that's new, which is one of the criteria they asked us to come up with something with something new.",Information,
16097,ES2011d,Speaker A,00:04:10,"if you wanna look in your project documents folder, there's an Excel spreadsheet.",Discussion,
34842,IS1009b,Speaker A,00:28:26,Do we look at one target group?,Discussion,
25580,IN1013,Speaker D,00:14:11,"Yeah there yeah, yeah. Yeah. Yeah, yeah. Four point eight or something.",Discussion,
19184,ES2015b,Speaker C,00:33:33,"That, yeah, that's a good idea.",Discussion,
44532,TS3008d,Speaker A,00:44:35,"Okay, well we leave it like this. Then it's c then we're yeah.",Information,
41744,TS3007a,Speaker D,00:21:17,"Look, you got some cheap remote controls there.",Discussion,
23306,IN1001,Speaker A,00:12:45,Alpha times the maximum of the other ones. Of the other ones.,Discussion,
39853,TS3006a,Speaker A,00:16:04,I think the best is to go to work.,Discussion,
33616,IS1007d,Speaker A,00:00:48,So in last meeting we have discussed the conceptual design and we asked you to prepare a prototype for the,Information,
35022,IS1009c,Speaker B,00:27:31,Trendy design and compact.,Discussion,
23623,IN1001,Speaker A,00:56:27,"Yeah. Yeah, yeah. Yeah.",Discussion,
40822,TS3006c,Speaker B,00:40:58,No flipping or you wanted the flipping so,Discussion,
15542,ES2011a,Speaker C,00:08:34,You're dragging a you have a tail.,Discussion,
21864,IB4004,Speaker A,00:21:48,"No okay, no way. I'll I'll have my head cut off if we don't have a lounge. So",Discussion,
33236,IS1007b,Speaker C,00:05:29,It's field programmable something array. Yeah.,Discussion,
32638,IS1006d,Speaker A,00:00:33,"So, now it's the Hi Sammy. It's the detail design meeting, so we're going last meeting. So , first Mark and Rama are going to present the prototype. then Sammy will propose some crite cr criteria to evaluate this prototype. Then, w we",Action_Item,
4289,EN2005a,Speaker B,00:18:18,"Yeah, c I just think well, I mean it all of these things when they encounter a new genre of of actual data, then they end up modifying building new kinds of relations with new kinds of semantics and adding them. That's the entire history of these.",Discussion,
23092,IB4011,Speaker B,00:27:04,"Yeah. No, I think the summary is i is quite good, and especially I think it well mm when you read it you just want to go to see the movie. I think it looks funny for me. I haven't seen the movie, but the summary looks funny.",Summary,
7788,ES2002c,Speaker D,00:32:07,"I've had kinetic things before, and the the the one issue we need to keep in mind with them is that you're committing the user to moving it, and watches yeah",Action_Item,
31888,IS1005c,Speaker D,00:20:51,Which is the same area.,Information,
9463,ES2004c,Speaker D,00:11:21,"Hmm. Mm-hmm. Mm. Could I just ask referring back to solar charging, is that compatible with standard batteries? I mean, could people put standard batteries in but with a s you know they could leave it in the sunlight for solar charging or the two things not compatible?",Discussion,
42305,TS3007c,Speaker B,00:31:43,"Ye I I think best would be to put it in and make it an menu option. You can put on Yeah. And you can just s when you buy it, you can select personal preference, parental control on, and the password or something.",Discussion,
34598,IS1009a,Speaker A,00:00:54,Okay. Everybody ready? I think the first thing we do is introduce ourselves,Discussion,
43715,TS3008c,Speaker C,00:24:53,But I've got a the email with with the possibilities. And L_C_D_ was a possibility for the remote control. So why don't we use it.,Discussion,
10150,ES2005b,Speaker A,00:15:51,"And a novel feature which we just brought up was this this automatic speech recognition feature or noise detection feature for when you lose the remote, there could be a little microphone on it, and any noise over a certain threshold it'll pick up as a a distress signal from you and it'll beep back and say you know oh here I am or something of this sort.",Discussion,
16515,ES2012b,Speaker B,00:16:13,They're not used often but they are quite important when they're used. Yeah.,Information,
23775,IN1002,Speaker A,00:21:22,"Was it insured, any idea?",Discussion,
19360,ES2015c,Speaker A,00:19:27,"Well, if they're raised up buttons. So that you can feel them. We were talking about it being more",Information,
36013,TS3003d,Speaker D,00:15:38,But how does scroll-wheel work here?,Discussion,
36936,TS3004c,Speaker D,00:07:40,maybe a see-through one in a a fruit front. Because it's it's hot. And some basic colour fronts.,Discussion,
15265,ES2010c,Speaker B,00:27:59,"The only problem is we're using a latex overlay so it actually would go over top of everything and have holes for the buttons, so I was thinking maybe instead of doing that what we could do is leave a space for where the logo should be.",Discussion,
13098,ES2008b,Speaker A,00:33:22,"And we also want it to be fashionable, which I'm not sure if that's a function so much as a yeah",Information,
18799,ES2014d,Speaker B,00:40:54,"Yeah, I suppose and then be going out and finding more information each time and then diff things will be relevant.",Discussion,
4068,EN2004a,Speaker C,00:37:58,"Oh, I had one guy, one of the project managers was he had a really weird accent and he was calling one guy Mister Ed. His name was Ed, and it took me a whole time to, you find out that it was actually Mister Ed. Or",Information,
34394,IS1008c,Speaker A,00:24:40,How much you can,Discussion,
24748,IN1008,Speaker D,00:41:34,Then it's random. And that's why you get these values which are random.,Discussion,
25270,IN1012,Speaker B,00:29:46,"Yeah, but nobody you know, it's those new systems are still not general, like you know, like those P_L_P_ and M_F_C_C_s, because everybody knows that di it worked somehow, right, for any kind of data. That's why they're comparing to to that, so. Once somebody will come with something new, okay, he he's showing it works for some datas, but still yeah, yeah. First it's difficult to to show that it works for all all the datas, right, because it's really and",Discussion,
48637,TS3012b,Speaker C,00:28:55,"Hmm. These are comfort issues. So I think people will pay they wanted to pay for comfort. Well, this is comfort.",Discussion,
23807,IN1002,Speaker D,00:24:48,"Maybe at least they will give some number others, like they can.",Discussion,
27575,IS1000d,Speaker D,00:29:04,"Yeah I think yeah it should be possible like what we do with the mobile phone, yeah.",Discussion,
38156,TS3005b,Speaker D,00:12:12,"Important issues about the remote. I think it would be better with a personal reference, but okay. Remote control has to have to have a low power usage, because s w",Discussion,
27419,IS1000d,Speaker D,00:19:45,It's will be embedded there so it won't be really you know protruding or something.,Discussion,
46697,TS3010c,Speaker D,00:14:22,"So, well how we did do that? , well we made an investigation of the market, by Trendwatchers. They watch in cities like Paris and Milan. Of course, well known for their trend trends.",Discussion,
36382,TS3004a,Speaker A,00:12:34,"The production cost are about half the price of selling price, sorry.",Information,
24860,IN1008,Speaker A,00:55:21,And they are plug in the on the X_L_R_? Or,Information,
13584,ES2008d,Speaker A,00:21:40,Let me one more space. Gonna zoom in real quick.,Discussion,
28505,IS1002b,Speaker C,00:03:48,"Yeah bu but we we're designing only the remote, we not design the T_V_. So we're gonna be removing the teletext out of any T_V_",Discussion,
35686,TS3003c,Speaker A,00:07:12,Okay. Thank you. Any questions about the the trends? Mayb,Discussion,
46059,TS3009d,Speaker D,00:17:52,"Yeah, we need to have the the L_C_D_ screen.",Action_Item,
41129,TS3006d,Speaker D,00:20:27,"F I don't know where. So that's very true, I guess, for our case.",Discussion,
2714,EN2002c,Speaker C,00:00:47,Hmm. Did you wanna take a look at comments. There's more,Discussion,
26987,IS1000b,Speaker C,00:31:14,"three like this, actually, and four five six like that and you can have keys like this in form like",Information,
48253,TS3011d,Speaker A,00:33:26,"M Yeah, ten or five.",Discussion,
22993,IB4011,Speaker C,00:15:41,ninety one ninety one .,Discussion,
34817,IS1009b,Speaker B,00:22:23,"And and and it is one more point which I noted it down, like the material which which which is used for remotes should be human friendly it should not cause any skin disease or something some al allergy to either children or to ad adult person. And it should have an it can have an alarm clock a a person if some if somebody wants to get up at around eight eight P_M_ then he can set the time and it can be used as an alarm clock, and I don't think it will cost much to set an alarm clock inside a remote.",Discussion,
37138,TS3004c,Speaker C,00:23:26,"Yeah, and and we can use the home station kind of thing. cases, flat, so uncurved. two D_ curved is like front to the back. And three D_ curved is also in depth.",Information,
9757,ES2004d,Speaker D,00:12:07,"Losing one decimal place, that's okay.",Discussion,
17293,ES2013b,Speaker A,00:32:19,"Mm. This oughta be fun. It probably won't go the first time, it'll probably be like a g mess.",Information,
41051,TS3006d,Speaker A,00:14:42,Yep? Instead of an additional power button?,Discussion,
38219,TS3005b,Speaker C,00:19:18,"Is it possible to find out, anyway? You know?",Information,
351,EN2001a,Speaker D,00:50:45,I can't remember who's got it. Might be WordNet. But one of these big corpuses has a list of stop words that you can download and they're just basically lists of really uninteresting boring words that we could filter out before we do that.,Summary,
7382,ES2002a,Speaker B,00:12:06,"No, actually. That would be useful, though, wouldn't it, if you knew like what your money would get you now.",Discussion,
32017,IS1006a,Speaker D,00:05:31,"yes, we have plenty at home. In fact, my daughter likes l remote controls. To eat? Yeah, mainly, and to break.",Information,
21360,IB4002,Speaker D,00:22:29,"Well, we have the the group and students here. Although you still have Susan and Maggie over here.",Discussion,
29154,IS1002d,Speaker D,00:12:32,"Yeah 'cause if if we can make this unit upgradable then we're yeah but then we talk about changing the warranty concept and everything, but that's that was just an idea I had. to me the only additions",Information,
35697,TS3003c,Speaker B,00:10:19,"Let's see. yeah. I was thinking about the special button for subtitles, just one button to keep it simple. one push on the button you get small subtitles.",Discussion,
35214,IS1009d,Speaker A,00:23:14,"I'm sorry to interrupt then but I just recog I just remembered that there was no that that was not included that there was no room for any special features, okay? So to beware of that. You wanna go to this next slide, marketing expert?",Information,
14932,ES2010b,Speaker A,00:18:43,"Okay, so we want for our target group would we say, I mean, young and old, all age ranges, all , not kids obviously, right?",Discussion,
47392,TS3011b,Speaker C,00:14:24,Yes. Th that's a bit of that's a problem. Usually,Discussion,
7818,ES2002c,Speaker A,00:36:00,Because that's becomes the most accessible thing in front of,Information,
12209,ES2007b,Speaker C,00:21:17,"What about just from the the prospective of our manufacturing cost? I mean if if it's twelve fifty per unit. I mean, okay, there's",Discussion,
42684,TS3007d,Speaker D,00:24:56,I don't know if twelve and a half is a fixed fixed price.,Information,
22911,IB4011,Speaker D,00:08:57,"Sorry, it's control L_",Discussion,
43767,TS3008c,Speaker A,00:28:07,"Yeah. No no no, not that comfy.",Discussion,
41209,TS3006d,Speaker C,00:25:10,"Yeah but it be because we couldn't hardly draw on the b s on the lower half of the screen, we could not make it big enough to actually draw in the",Discussion,
38002,TS3005a,Speaker D,00:09:25,"recognise as a giraffe. Yeah, the favourite charis characteristic is that the long neck, it can reach everything. And I hope I can also reach a lot with this project. So that's my favourite animal.",Information,
2950,EN2002c,Speaker C,00:30:25,"Yeah, what if it's yeah. Do the P_D_F_s, switch it to Postscript, switch it back to P_D_F_, and then",Discussion,
9604,ES2004c,Speaker C,00:31:30,Well you cou .,Discussion,
4773,EN2006a,Speaker A,00:10:05,"Oh, you want to s split that one and, do you, into two? Yeah. Yeah. I'd agree with that, I think.",Decision,
31527,IS1005a,Speaker C,00:09:03,"I dunno if I can. Okay. It may be like a cow or I dunno, whatever. I'm not good very good in drawing. Okay, so this is very It's a bird, I think. I dunno what is it.",Discussion,
42246,TS3007c,Speaker B,00:24:18,"Well, I agree, just put it in the menu structure somewhere.",Decision,
1125,EN2001d,Speaker B,00:08:08,'Cause an al like an alternative view would be that,Discussion,
40816,TS3006c,Speaker B,00:40:31,Yeah and then h we sh mm.,Discussion,
6073,EN2009b,Speaker A,00:07:29,"no, they're they're they're the same size as the as the original blobs basically. But so they yeah, I think the mouse is slightly bigger, but it's not, you know, it's not it's not hugely bigger. So",Summary,
9493,ES2004c,Speaker B,00:14:14,the eternal battle for control of the controls.,Discussion,
5659,EN2006b,Speaker B,00:21:44,"Oh right, yeah. Yeah.",Discussion,
46360,TS3010a,Speaker B,00:04:35,Okay. Let's try this.,Information,
40058,TS3006b,Speaker A,00:15:44,And the corporate identity should be clear in the design of the remote control.,Discussion,
44589,TS3009a,Speaker D,00:05:45,"Alright, your favourite animal?",Discussion,
32820,IS1006d,Speaker A,00:16:30,"It's n no, it's not fancy any more.",Discussion,
18016,ES2014b,Speaker B,00:22:44,"That is true, yes.",Information,
22052,IB4004,Speaker D,00:37:13,So that's the standard things.,Discussion,
7362,ES2002a,Speaker A,00:09:31,"It does make sense from maybe the design point of view 'cause you have more complicated characters like European languages, then you need more buttons.",Discussion,
13428,ES2008d,Speaker A,00:08:03,"Okay 'cause well, the designs are very bright, so you're right, they're gonna stick out, but",Information,
43093,TS3008a,Speaker A,00:18:52,"Maybe a can opener underneath it? I don't know. Or someth something special, like M_P_ three player inside of it, or Oh, well then the production costs are gonna be too high probably.",Discussion,
21837,IB4004,Speaker C,00:19:46,"We put it the the furniture that we got for our reading room, we put it into the other half of the three person room.",Discussion,
10256,ES2005b,Speaker A,00:31:28,"Well, I think a consideration too is that these remotes get abused a lot, you know they get thrown around, there's a good chance the the T_F_T_ screen would break or get damaged. They're pretty fragile.",Discussion,
32686,IS1006d,Speaker D,00:06:36,You mean we can change the colour of th,Discussion,
16112,ES2011d,Speaker D,00:06:57,this whole project we've been working on actually meets the standards we were set at the start.,Information,
13805,ES2008d,Speaker B,00:39:55,"Just if you like you'd have a remote for your remote, that'll.",Discussion,
29077,IS1002d,Speaker B,00:03:24,"The programme button, yeah the programme button. So this bl this button will be used both for the favourites and for programming your the the type of television you wanna use. So the plastic is the white area of this of the model here, and the red area is like a rubber covering. So you can see that when it lays like this or like this and the buttons are all gonna be rubber, so it's pretty hard to actually damage it",Information,
20815,IB4001,Speaker A,00:08:45,or Yeah. Or Yeah. Couple of professor and assistant or,Information,
26393,IN1016,Speaker B,00:33:25,"that's that's that is one of the reason for example why which mark we point pretty much on slides as a mean of indexing. Because at that point there is no interaction between humans and capture. Because whenever you have microphones that you have to move, it's it's it becomes complete really",Action_Item,
8117,ES2002d,Speaker C,00:21:05,"Yep, oh hundred pound pen. Sorry alright. No.",Discussion,
8149,ES2002d,Speaker B,00:25:22,Oh yeah. Well I dunno do you th I think it means I think it means did you feel you were able to give creative input so,Discussion,
20878,IB4001,Speaker B,00:14:40,A one person'll be too small anyways.,Discussion,
25756,IN1013,Speaker B,00:35:23,Oh. Oh okay. I mean just before. Oh you..,Discussion,
7527,ES2002b,Speaker A,00:19:13,"Is that too is that a lot of money to buy an extra remote or a replacement remote? Right. so maybe not the high end range, but maybe middle, middle up-ish. Kind of. You know how much? I dunno I guess you pay, what, ten ten quid for a remote? Like a simple replacement, right. I mean if you lost your remote and the first thing you just wanna go out and get, would you how much would you pay?",Discussion,
37276,TS3004c,Speaker C,00:32:25,"Yeah, just a recharger.",Discussion,
47343,TS3011b,Speaker C,00:07:06,"Okay. well, there are some changes in the design requirements, so there are some changes in the method also. basically all this device has to do is send messages to a T_V_ set. And the m most easy way to do this is by sending pulses of infrared light to a T_V_ set. Well, I th I tried to implement a picture here, but it's hardly readable.",Summary,
25945,IN1014,Speaker B,00:06:35,"On these four inputs you can have only video. But they want to make also the slide acquisition. So on one input they put a conversion box, a converter, which converts from slide",Information,
36277,TS3003d,Speaker A,00:42:41,Summary of the project.,Summary,
43973,TS3008d,Speaker A,00:05:29,"No, listen listen. When you push the button, the remote control gives a signal. I in th in the first place it gives a signal which it would also send when you put a separate button on it. The one with dash, that signal gi and when y whe when you don't push another button on the remote control within five seconds, then the remote control gives a signal for channel one.",Information,
22963,IB4011,Speaker D,00:13:15,"Yeah, Tuesday, it's quite surprising though, but , okay.",Information,
23709,IN1002,Speaker D,00:14:31,But you're generating P_L_P_s from?,Discussion,
18561,ES2014d,Speaker D,00:16:51,"'Kay. And I mean, how much does the product demonstrate technical innovation do you reckon?",Discussion,
44177,TS3008d,Speaker D,00:20:12,"But I d I definitely don't think it's a five, but",Discussion,
10342,ES2005c,Speaker B,00:04:05,"When we did f fashions , recent fashion our recent fashion update shows that",Discussion,
8020,ES2002d,Speaker C,00:13:35,Maybe closer to three even or two and a half.,Discussion,
41327,TS3006d,Speaker A,00:33:09,"Yeah I'm I'm somewhere, but maybe you can help me.",Discussion,
36999,TS3004c,Speaker C,00:13:16,"Yeah, or maybe The channel buttons are often used. And you can't use them now with your thumb, because the thing is not, it's not easy to control.",Discussion,
1299,EN2001d,Speaker E,00:29:28,No I think they were ten percent each.,Discussion,
289,EN2001a,Speaker C,00:44:14,"Yes, I did. But I've only just got the notes. I have to still have to order everything by the time and",Discussion,
42895,TS3007d,Speaker A,00:41:51,"You go there and you go there. So, okay. Well, maybe I can then do it one two three.",Discussion,
1215,EN2001d,Speaker E,00:19:36,"Alright. Yeah, I should maybe just get started with 'em.",Discussion,
26038,IN1014,Speaker A,00:25:59,"Really? Well, so it was not such a difficult process then.",Discussion,
1775,EN2001e,Speaker A,00:38:08,"And then score, yeah, it this was just for showing it. Huh?",Discussion,
11929,ES2007a,Speaker B,00:04:40,"okay, it's big, it's got a great memory.",Discussion,
40944,TS3006d,Speaker D,00:07:31,"Well okay. For example if you have f f four buttons, channel up and down, volume left right Okay, I've I think we have to keep that. And then and the power button. So that's five.",Discussion,
1589,EN2001e,Speaker E,00:10:19,Yeah another sh issue was that,Information,
25006,IN1009,Speaker B,00:18:05,"No, I think does this work, email?",Discussion,
8409,ES2003b,Speaker B,00:14:15,Are you finding it okay or?,Information,
23968,IN1002,Speaker A,00:38:48,From posteriors to s forced alignment.,Discussion,
9478,ES2004c,Speaker C,00:12:42,"Yeah they do, they yeah they've got dual things, but they're the batteries are smaller I think.",Discussion,
21740,IB4004,Speaker B,00:08:41,"Because the professors , you have personal printer or there is only one printer?",Information,
20929,IB4001,Speaker B,00:17:36,Yeah. actually that's a good idea. J just put it up.,Discussion,
5850,EN2006b,Speaker B,00:36:13,But it's al is that also the name of the source?,Information,
19125,ES2015b,Speaker B,00:27:49,Okay. Work on that.,Discussion,
9093,ES2004a,Speaker D,00:07:45,"Hopefully that'll stay on, two-handed version. Okay,",Discussion,
19714,ES2015d,Speaker B,00:16:38,Does this prototype match the operating behaviour of the average user.,Information,
10391,ES2005c,Speaker A,00:12:11,"The L_C_D_ and the other stuff , I think.",Discussion,
16230,ES2011d,Speaker C,00:20:12,Yeah. That could work.,Discussion,
4398,EN2005a,Speaker B,00:46:10,"Yeah. B th But there there are people in the field that are moving that direction, like Martin. And also what's important here is the theoretical clarity about what an initiation and a response is. So what is it that ties different acts together at a higher level, you know.",Discussion,
17839,ES2014a,Speaker B,00:07:29,I dunno maybe because there's so many cartoon characters made up after the bear like the jungle book characters and stuff like that. Great.,Discussion,
23962,IN1002,Speaker C,00:38:20,P_L_P_ should be there. I re should have kept the P_L_P_ also somewhere tha,Discussion,
6904,EN2009d,Speaker C,00:36:44,"Mm-hmm. I mean if if they are oscillating though, then that's presumably going to st change the weight. So you are actually going to see them flipping between when you decide they're looking there mm-hmm, if they're really close, yeah.",Decision,
41330,TS3006d,Speaker A,00:33:16,I was here. So,Discussion,
27176,IS1000c,Speaker B,00:26:32,"So I f I think we we should come to some decisions now a about this. so I understand when we want a display we need a expensive chip, but when we want a scrolling wheel w we also need the expensive chip, so can we use same chip, so with one expensive chip",Decision,
185,EN2001a,Speaker E,00:29:34,W what segments now?,Discussion,
6021,EN2009b,Speaker B,00:00:41,"Yeah, there was a mailing list before. They've just revived that, right?",Information,
10009,ES2004d,Speaker B,00:36:24,"yeah, just the last, I think.",Discussion,
41911,TS3007b,Speaker B,00:27:12,"And so an elder designer picks up th the of an elder parents or grandparent picks up the remote from the little child and who's all in the systems functions, you'll have to have the possibility to turn off the T_V_ or to switch the channel without well using all the menu structures to get back to the primary functions.",Information,
41411,TS3006d,Speaker C,00:38:02,How Shall we do the logo in black or not?,Discussion,
24285,IN1007,Speaker B,00:11:44,"Yeah. Yeah, but I'm using that for different different reason, right. So it's speech coding. So what is the task is usual just take the speech of course somehow to encode it into as as small number of beat as possible and with a reasonable quality of course. And again to e decode it. And I'm using F_D_L_P_ for that, still playing with more less one second long segments. So just dividing the speech into one s one second frames doing D_C_T_. It's just the standard wor of work. And then doing some compression and computation of yeah, yeah yeah, sh oh, yeah. But you are doing the same, no? Yeah b yeah yeah you take the the D_C_T_ and you just divide it into several sub-bands, frequency bands with a different",Action_Item,
44540,TS3008d,Speaker D,00:45:08,"I think we gotta fill out another questionnaire, to be honest.",Discussion,
29484,IS1003b,Speaker B,00:08:53,This is in fact some other component that are in between the electrical de the electronic device.,Information,
1782,EN2001e,Speaker D,00:38:38,"So you know how zero is T_F_I_D_F_. One is the well I've called it word importance, but that's a really m misleading name.",Discussion,
46614,TS3010c,Speaker B,00:02:04,", first I'll I'll discuss the buttons we just chose, show you some samples,",Discussion,
2038,EN2002a,Speaker B,00:04:45,"Yeah, I don't I mean it w it's more like part of the",Discussion,
19981,ES2016a,Speaker C,00:12:58,"Yeah, that's g that's a good idea.",Discussion,
39165,TS3005d,Speaker B,00:15:37,"Yeah, yeah, it's very spongy. Oh but not it's not very spongy, because it's hard rubber.",Information,
34902,IS1009c,Speaker A,00:02:53,mm child lock and maybe a display clock so that people could,Discussion,
25581,IN1013,Speaker A,00:14:17,"Or based around that. Yeah. Okay. It's not terribly interesting though, really.",Discussion,
37795,TS3004d,Speaker C,00:28:35,then there we probably have been creative.,Discussion,
47432,TS3011b,Speaker B,00:17:47,It will be an a unique feature of our remote control.,Discussion,
20579,ES2016d,Speaker A,00:10:49,"But if we do go with the, with the speech recognition, then it, then our scale goes up quite a bit I think.",Discussion,
4513,EN2005a,Speaker D,01:08:07,"So we got stuck at some point on evaluation of chunking, right. The problem was you didn't have ICSI data that was hand labelled for chunks. And we decided labelling the ICSI data for chunks would be probably difficult and maybe not very useful. And so it it mi",Decision,
11802,ES2006d,Speaker A,00:24:55,But we lose the locator.,Discussion,
27109,IS1000c,Speaker B,00:10:31,maybe we can go a th Matthew's presentation because,Discussion,
25435,IN1012,Speaker C,00:47:09,"Okay, I'm I'm fine with this, but I can make it run on my machine. Okay.",Information,
44468,TS3008d,Speaker A,00:40:17,I don't think it's realistic for you to do so.,Discussion,
39759,TS3006a,Speaker C,00:06:05,. Your line broke.,Discussion,
34104,IS1008b,Speaker B,00:11:51,"Might be hard to find, though.",Discussion,
31665,IS1005b,Speaker A,00:21:23,to have something new and So we I think we should still thinking about it. But maybe.,Discussion,
18613,ES2014d,Speaker D,00:21:58,"So this is about sort of the corporate image of like new sort of sleek technology and all that sort of thing, as well as having the logo on and all that. So sort of",Information,
1721,EN2001e,Speaker D,00:29:03,", oh there must be a way of detecting whether the clock's loaded. Like in fact there there is. You can try and set something on the clock and use try and catch, and then if you catch the exceptions set the flag.",Action_Item,
49003,TS3012c,Speaker D,00:15:33,No it maybe it's better to look what the people want. So I can show my investigation.,Discussion,
29886,IS1003c,Speaker B,00:25:35,"I think we can have wood for example in the bottom and, you know. It depends on the design we want, so.",Discussion,
35394,TS3003a,Speaker A,00:22:19,"Yeah, that's nice, I think. So we've we want different functions",Discussion,
44673,TS3009a,Speaker C,00:11:17,well I think it's obvious right now.,Discussion,
