sentence_id,turn_id,speaker,timestamp,sentence,selected_label
37536,TS3004d,Speaker D,00:11:15,"There's one text button I prefer. That's the one that you use if you search for a page, like seven hundred, and it's counting from one hundred to two hundred, you will switch to your television and back to text. Do you do you Did you think of that?",Information
21660,IB4003,Speaker C,00:31:18,He means reading room.,Discussion
47691,TS3011c,Speaker B,00:11:51,"So if you have the voice recognition, you can you can programme like thirty",Discussion
21492,IB4003,Speaker C,00:07:13,And if we don't get this space then what happens?,Information
25468,IN1012,Speaker B,00:50:33,"Yeah. So it's somebody and Simon King is playing with that, right, the t guy.",Information
14849,ES2010b,Speaker A,00:08:53,It's okay. It's very important.,Discussion
13095,ES2008b,Speaker C,00:33:09,well not hidden but they're,Discussion
13804,ES2008d,Speaker B,00:39:50,"Or just just a wheel, you know.",Discussion
9474,ES2004c,Speaker B,00:12:20,Well they're not designed,Discussion
16366,ES2012a,Speaker A,00:01:38,"What's the the th th project is is here to do, is is to to get this this project up and moving, ev everybody is is free to say wh whatever they want, everybody has a contribution to make and",Information
10861,ES2005d,Speaker D,00:22:08,What are we doing?,Information
19295,ES2015c,Speaker A,00:11:42,Like people don't wanna have to worry about that.,Discussion
20584,ES2016d,Speaker A,00:11:13,be changed depending on budget.,Discussion
26732,IS1000a,Speaker B,00:17:48,want to get the feeling this is a twenty five Euro project pr,Information
14417,ES2009d,Speaker C,00:05:17,", what other things do we see here, well, if you give it a touch it does have actually a bit of a spongy feel, , so I think that will work well with regards to our market. and let's see, well clearly there's gonna be some more colours and what not available. do you have anything else to add to that?",Discussion
12485,ES2007c,Speaker D,00:27:27,"and as it's rubber the feel which is in this year is spongy, so it's it's not quite spongy, but spongy, I would say is yeah, so we're in.",Information
25128,IN1012,Speaker A,00:10:35,"Yeah, thirty you can see you c you can't really like even you can't the models itself is like thirty eight times more than that, so. So y if you have like five megabytes or ten megabytes of models then yeah. But even I think it's really bit like impossible for the really big systems I guess, like storing storing itself.",Information
43624,TS3008c,Speaker C,00:18:30,we can't make all ten designs. We have to make one design I th I I think.,Discussion
10400,ES2005c,Speaker B,00:13:28,"i it will be easy because there will be, on L_C_D_ s screen, there will be different frent icons, they can just click ok okay, whatever they wa",Information
1591,EN2001e,Speaker B,00:10:23,"Yeah, it did s it did summarise just now. It's just it's summarising stupidly, but at least it's jumping. Shall",Information
43067,TS3008a,Speaker A,00:16:44,Different functions of of,Discussion
36856,TS3004b,Speaker A,00:34:11,"And do we use a a what's it called? Like a iMac, if you can look through it. Or just a normal remote control.",Discussion
43329,TS3008b,Speaker D,00:25:23,"Yeah, yeah, that's good one, yep.",Discussion
676,EN2001b,Speaker A,00:04:59,"Yes, perhaps yeah, but I mean they're all very very similar, all those X_M_L_ files. I had a look at the for example A_S_",Discussion
34471,IS1008d,Speaker A,00:08:50,"So maybe it's for some money we can utilise for our marketing, for the sales, okay, and",Information
40534,TS3006c,Speaker C,00:20:33,Yeah. As well. You can make a trigger button or something like that.,Discussion
13824,ES2008d,Speaker A,00:41:59,"Yeah, I was just kinda going by the web page, 'cause they didn't give me any clear, like yellow, grey, or.",Information
30914,IS1004c,Speaker C,00:21:45,"So there there was there were many other materials like wood, titanium and all those things, but plastic is I think is the most appropriate one, it'll bring the cost down and anyway it's",Information
10800,ES2005d,Speaker A,00:12:18,"so let's talk about our bonuses and the raises we're getting for this, right.",Information
31555,IS1005a,Speaker A,00:13:43,you have a heart attack.,Discussion
33875,IS1007d,Speaker B,00:30:07,Yeah or furry like a pet dog kind of thing.,Discussion
3098,EN2002c,Speaker C,00:45:48,"Well the thing is also I mean if it's well yeah. Yeah okay, I see what you mean. and then we could actually put that like on the list of meetings that r get returned. If there were fifteen meetings with language is in, then it's gonna show you those and rank them as to which is the highest. So okay, I see that.",Information
43917,TS3008c,Speaker A,00:38:34,But toilet paper roll and,Discussion
33519,IS1007c,Speaker C,00:22:26,Yeah I I I think that well as we have seen in the in the presentation well about fifty percent of the of the percent n choose the button so I think to have five simple button is sufficient for our functionality.,Decision
21507,IB4003,Speaker A,00:09:41,"Yeah. Yeah we Yeah. I I think that's Yeah, there is no real competition between the two, but we'll just try to find at least two solutions and see how how close they are, actually. It's it's I think well the m the people who who decided this thought it was the best solution to, mm well, you know, find two two kinds of opinions. Yeah. Well, we could have been eight h sitting around here and and talking, but I think it's it's more difficult.",Decision
37040,TS3004c,Speaker C,00:17:11,And sports and gaming device style characteristics.,Information
4921,EN2006a,Speaker B,00:22:30,"But then we still have to decide if we don't label the source, what do we do about the spectral features that define that source?",Decision
11070,ES2006b,Speaker C,00:09:58,"Yeah, I thought those last minute things, they're gonna hit you the worst.",Discussion
22264,IB4005,Speaker C,00:28:19,"Because remember there is also this Paola arriving on the new project. So, you know, Susan insisted that",Information
15099,ES2010c,Speaker D,00:14:45,"Yeah, like using the menu to be like, enter your name into the screen like on the menu options. So that way the remote reads it.",Discussion
41717,TS3007a,Speaker D,00:18:23,"Yeah. Yeah, I can find .",Discussion
27759,IS1001a,Speaker B,00:00:31,Not too many cables and stuff.,Discussion
7784,ES2002c,Speaker D,00:31:20,Well i I was just,Information
20292,ES2016b,Speaker A,00:39:29,And Ryan you work on how how well they'll work with the us with the user. So both of those concepts.,Discussion
9738,ES2004d,Speaker B,00:10:49,I would say two.,Discussion
21457,IB4002,Speaker C,00:30:13,"if they prefer to be in front of, back to window or whatever. I mean, if we start doing that not happy",Discussion
38683,TS3005c,Speaker D,00:22:58,"Yeah true, but Yeah, we have we have the zoom option, right?",Discussion
35637,TS3003b,Speaker D,00:32:58,I think probably elderly people would be a little bit more careful with their remote controls than,Information
5187,EN2006a,Speaker B,00:43:48,"I think there's gonna be a lot of those, which makes life simpler.",Information
30304,IS1003d,Speaker B,00:25:56,It's easy to use. It's very easy to use.,Discussion
39628,TS3005d,Speaker C,00:38:47,Make a r yeah.,Discussion
39606,TS3005d,Speaker C,00:37:50,"Yeah, or the room for it was the idea to be creative, so",Information
17590,ES2013d,Speaker A,00:10:52,"Oh I see, the on-off's in the back.",Discussion
26271,IN1016,Speaker D,00:07:28,"No no no, don't go that. I I want the no, I want to understand what did you mean by the wo the te thing like saying that I took a dictionary and then a word from the slide and what you are looking for. I could not understand clearly clearly that.",Information
35203,IS1009d,Speaker A,00:22:04,"And I don't know how we can evaluate that or how we can include that, too.",Discussion
16819,ES2012c,Speaker A,00:29:55,"Then you just bring it up to your mouth and just speak to it, yeah, yeah.",Discussion
22584,IB4010,Speaker C,00:24:44,What do we want?,Discussion
45241,TS3009b,Speaker A,00:35:29,"Alright these functions. The number f Well yes, that's alright. W the number function. Are we going to do it like on Mike's screen with one button that says I'm going to do a t two number digital?",Action_Item
37488,TS3004d,Speaker B,00:08:07,"You can do it that it claps open, but I think that's not solid enough. If that breaks then you're screwed.",Discussion
42265,TS3007c,Speaker D,00:27:05,"If I got kids, and I could choose between two remote controls. One w with parent control and one without, and I would would buy the one with.",Decision
11657,ES2006d,Speaker D,00:15:20,"Well mm we have we have the sample speaker as well, which is yeah, it's kind of new.",Information
34608,IS1009a,Speaker A,00:02:01,"Yes y opening, acquaintance, tool training well, the tools are, I think, we already I guess the tool is really our the computer, as far as I can see.",Information
29792,IS1003c,Speaker A,00:13:29,"Yeah, why not? If it's",Discussion
16965,ES2012d,Speaker A,00:11:51,Less buttons so it must be.,Action_Item
6439,EN2009c,Speaker B,00:19:33,Yeah. S so in the worst case you may be able to make an argument if you actually need that week that you can collect in the mornings that week. Is this something that's known outside Ellen's head?,Information
42249,TS3007c,Speaker D,00:24:41,"Something like that. And w when you want to use the parents option, you have to",Information
48492,TS3012b,Speaker A,00:16:35,"Okay, universal is good. Speech recognition, I think it's very hard, because we're selling across multiple countries. So I think implementing speech recognition is such a small apparatus, it's very hard to do.",Information
14307,ES2009c,Speaker A,00:19:57,"Otherwise, yeah, we just it just becomes cost prohibitive. What which, which do we suspect we should hold o we should hold on to?",Information
459,EN2001a,Speaker D,01:06:06,"Then when whatever your algorithm is doing, as long as when you're working with utterances, you go for all the leaves, like then if you need something next up, so like a topic segment, you'd go to here. But if you were looking at say this one, so only went like this.",Information
28087,IS1001b,Speaker B,00:27:20,Well if it is going to be just a T_V_ remote control it is going to be very simple.,Action_Item
19147,ES2015b,Speaker B,00:29:56,Yeah. The same signalling. I mean,Discussion
21959,IB4004,Speaker C,00:28:34,"Because there is regular there is regular occupancy, yeah.",Information
28413,IS1001d,Speaker A,00:06:15,How much would you you don't answer to this questionnaire?,Information
18161,ES2014c,Speaker A,00:03:13,"enable us to complete the project in time. We're gonna have effectively two pages, a front page which had the features that the the customers most wanted, and then the the backup features on the second page so that it could",Information
31772,IS1005b,Speaker A,00:33:47,W In my opinion we should have only useful thing and Because apparently they want The simpler it's is better.,Information
8219,ES2002d,Speaker A,00:34:50,"And the computer may not be conducive to a meeting because you tend to look at your computer and wanna have the urge to check something, you know, it's useful but",Information
28088,IS1001b,Speaker A,00:27:23,Yeah okay. So yeah the key point here is simple.,Information
45084,TS3009b,Speaker D,00:25:18,"Here, look at these numbers. The newest features are, like I said, are L_C_D_ and speech control.",Information
16251,ES2011d,Speaker A,00:21:52,But I mean it do we have any other ideas about that?,Discussion
30694,IS1004b,Speaker B,00:32:01,"Well no, but there are the electronic programme guides out there. They may not have pictures, but maybe they do. There's dependi it also depends on the country.",Information
